375,20200109,20200121,20200116,13161,1,SO46772,1,2181.5625
371,20200109,20200121,20200116,13173,1,SO46773,1,2181.5625
375,20200109,20200121,20200116,13225,4,SO46774,1,2181.5625
352,20200109,20200121,20200116,26249,1,SO46775,1,2071.4196
360,20200109,20200121,20200116,12356,9,SO46776,1,2049.0982
356,20200110,20200122,20200117,11568,10,SO46777,1,2071.4196
352,20200110,20200122,20200117,11610,10,SO46778,1,2071.4196
377,20200110,20200122,20200117,15929,10,SO46779,1,2181.5625
379,20200110,20200122,20200117,12942,4,SO46780,1,2181.5625
379,20200110,20200122,20200117,12949,1,SO46781,1,2181.5625
371,20200110,20200122,20200117,12975,4,SO46782,1,2181.5625
337,20200110,20200122,20200117,19069,7,SO46783,1,782.99
375,20200110,20200122,20200117,13178,1,SO46784,1,2181.5625
373,20200110,20200122,20200117,13190,4,SO46785,1,2181.5625
354,20200110,20200122,20200117,26201,4,SO46786,1,2071.4196
333,20200110,20200122,20200117,15195,4,SO46787,1,782.99
358,20200110,20200122,20200117,12342,9,SO46788,1,2049.0982
358,20200111,20200123,20200118,28506,7,SO46789,1,2049.0982
379,20200111,20200123,20200118,12930,1,SO46790,1,2181.5625
369,20200111,20200123,20200118,13016,1,SO46791,1,2443.35
373,20200111,20200123,20200118,13083,1,SO46792,1,2181.5625
375,20200111,20200123,20200118,13214,1,SO46793,1,2181.5625
373,20200111,20200123,20200118,24977,6,SO46794,1,2181.5625
362,20200111,20200123,20200118,26234,4,SO46795,1,2049.0982
360,20200111,20200123,20200118,26247,4,SO46796,1,2049.0982
371,20200111,20200123,20200118,21197,9,SO46797,1,2181.5625
368,20200111,20200123,20200118,21201,9,SO46798,1,2443.35
371,20200112,20200124,20200119,13662,7,SO46799,1,2181.5625
370,20200112,20200124,20200119,13019,4,SO46800,1,2443.35
368,20200112,20200124,20200119,25094,6,SO46801,1,2443.35
337,20200112,20200124,20200119,15188,1,SO46802,1,782.99
379,20200113,20200125,20200120,13595,7,SO46803,1,2181.5625
323,20200113,20200125,20200120,19052,7,SO46804,1,782.99
373,20200113,20200125,20200120,13055,1,SO46805,1,2181.5625
370,20200113,20200125,20200120,21195,9,SO46806,1,2443.35
354,20200113,20200125,20200120,12339,9,SO46807,1,2071.4196
360,20200113,20200125,20200120,12347,9,SO46808,1,2049.0982
371,20200114,20200126,20200121,13766,7,SO46809,1,2181.5625
370,20200114,20200126,20200121,15622,8,SO46810,1,2443.35
369,20200114,20200126,20200121,12941,1,SO46811,1,2443.35
371,20200114,20200126,20200121,13069,1,SO46812,1,2181.5625
379,20200114,20200126,20200121,13152,4,SO46813,1,2181.5625
371,20200114,20200126,20200121,13165,4,SO46814,1,2181.5625
375,20200114,20200126,20200121,25093,6,SO46815,1,2181.5625
370,20200114,20200126,20200121,13230,1,SO46816,1,2443.35
356,20200114,20200126,20200121,26121,4,SO46817,1,2071.4196
369,20200114,20200126,20200121,21211,9,SO46818,1,2443.35
368,20200114,20200126,20200121,21001,9,SO46819,1,2443.35
352,20200115,20200127,20200122,28510,7,SO46820,1,2071.4196
377,20200115,20200127,20200122,24824,6,SO46821,1,2181.5625
325,20200115,20200127,20200122,15155,4,SO46822,1,782.99
323,20200115,20200127,20200122,15193,4,SO46823,1,782.99
385,20200115,20200127,20200122,24608,9,SO46824,1,1000.4375
354,20200115,20200127,20200122,12574,9,SO46825,1,2071.4196
360,20200115,20200127,20200122,12575,9,SO46826,1,2049.0982
373,20200116,20200128,20200123,13799,7,SO46827,1,2181.5625
385,20200116,20200128,20200123,13990,1,SO46828,1,1000.4375
369,20200116,20200128,20200123,24786,6,SO46829,1,2443.35
337,20200116,20200128,20200123,19910,8,SO46830,1,782.99
369,20200116,20200128,20200123,13066,1,SO46831,1,2443.35
352,20200116,20200128,20200123,20188,6,SO46832,1,2071.4196
354,20200116,20200128,20200123,12360,9,SO46833,1,2071.4196
379,20200116,20200128,20200123,12923,4,SO46834,1,2181.5625
371,20200117,20200129,20200124,13768,7,SO46835,1,2181.5625
377,20200117,20200129,20200124,13769,7,SO46836,1,2181.5625
381,20200117,20200129,20200124,14003,1,SO46837,1,1000.4375
375,20200117,20200129,20200124,12922,4,SO46838,1,2181.5625
375,20200117,20200129,20200124,24817,6,SO46839,1,2181.5625
369,20200117,20200129,20200124,13058,4,SO46840,1,2443.35
371,20200117,20200129,20200124,13174,1,SO46841,1,2181.5625
321,20200117,20200129,20200124,15166,4,SO46842,1,782.99
375,20200117,20200129,20200124,21168,9,SO46843,1,2181.5625
358,20200117,20200129,20200124,12343,9,SO46844,1,2049.0982
358,20200118,20200130,20200125,11603,10,SO46845,1,2049.0982
373,20200118,20200130,20200125,13575,7,SO46846,1,2181.5625
371,20200118,20200130,20200125,13793,7,SO46847,1,2181.5625
371,20200118,20200130,20200125,16201,10,SO46848,1,2181.5625
370,20200118,20200130,20200125,24960,6,SO46849,1,2443.35
370,20200118,20200130,20200125,13221,4,SO46850,1,2443.35
360,20200118,20200130,20200125,20209,6,SO46851,1,2049.0982
333,20200118,20200130,20200125,15194,4,SO46852,1,782.99
368,20200118,20200130,20200125,21192,9,SO46853,1,2443.35
375,20200118,20200130,20200125,20997,9,SO46854,1,2181.5625
379,20200119,20200131,20200126,15117,8,SO46855,1,2181.5625
370,20200119,20200131,20200126,12935,4,SO46856,1,2443.35
371,20200119,20200131,20200126,13064,1,SO46857,1,2181.5625
370,20200119,20200131,20200126,13067,1,SO46858,1,2443.35
370,20200119,20200131,20200126,13205,4,SO46859,1,2443.35
371,20200119,20200131,20200126,21180,9,SO46860,1,2181.5625
377,20200119,20200131,20200126,21214,9,SO46861,1,2181.5625
362,20200120,20200201,20200127,11550,10,SO46862,1,2049.0982
362,20200120,20200201,20200127,11575,10,SO46863,1,2049.0982
373,20200120,20200201,20200127,16045,10,SO46864,1,2181.5625
375,20200120,20200201,20200127,15456,8,SO46865,1,2181.5625
369,20200120,20200201,20200127,12981,4,SO46866,1,2443.35
377,20200120,20200201,20200127,13029,1,SO46867,1,2181.5625
369,20200120,20200201,20200127,13189,4,SO46868,1,2443.35
379,20200121,20200202,20200128,13577,7,SO46869,1,2181.5625
368,20200121,20200202,20200128,13605,7,SO46870,1,2443.35
370,20200121,20200202,20200128,13800,7,SO46871,1,2443.35
385,20200121,20200202,20200128,19186,10,SO46872,1,1000.4375
377,20200121,20200202,20200128,21167,9,SO46873,1,2181.5625
381,20200121,20200202,20200128,24606,9,SO46874,1,1000.4375
362,20200122,20200203,20200129,11470,8,SO46875,1,2049.0982
375,20200122,20200203,20200129,15084,8,SO46876,1,2181.5625
370,20200122,20200203,20200129,12926,4,SO46877,1,2443.35
369,20200122,20200203,20200129,25061,6,SO46878,1,2443.35
379,20200122,20200203,20200129,13224,1,SO46879,1,2181.5625
335,20200122,20200203,20200129,15167,1,SO46880,1,782.99
354,20200122,20200203,20200129,12572,9,SO46881,1,2071.4196
343,20200122,20200203,20200129,25960,9,SO46882,1,782.99
352,20200122,20200203,20200129,26241,4,SO46883,1,2071.4196
368,20200123,20200204,20200130,13565,7,SO46884,1,2443.35
373,20200123,20200204,20200130,15933,10,SO46885,1,2181.5625
377,20200123,20200204,20200130,28669,6,SO46886,1,2181.5625
362,20200123,20200204,20200130,12340,9,SO46887,1,2049.0982
325,20200123,20200204,20200130,26021,9,SO46888,1,782.99
383,20200124,20200205,20200131,19173,10,SO46889,1,1000.4375
368,20200124,20200205,20200131,12921,4,SO46890,1,2443.35
325,20200124,20200205,20200131,20592,10,SO46891,1,782.99
370,20200124,20200205,20200131,13086,1,SO46892,1,2443.35
369,20200124,20200205,20200131,28659,6,SO46893,1,2443.35
356,20200124,20200205,20200131,26120,4,SO46894,1,2071.4196
354,20200124,20200205,20200131,26183,4,SO46895,1,2071.4196
333,20200124,20200205,20200131,15189,1,SO46896,1,782.99
368,20200124,20200205,20200131,21179,9,SO46897,1,2443.35
369,20200124,20200205,20200131,21205,9,SO46898,1,2443.35
381,20200125,20200206,20200201,13999,4,SO46899,1,1000.4375
375,20200125,20200206,20200201,21194,9,SO46900,1,2181.5625
375,20200125,20200206,20200201,21203,9,SO46901,1,2181.5625
375,20200125,20200206,20200201,21000,9,SO46902,1,2181.5625
354,20200125,20200206,20200201,12353,9,SO46903,1,2071.4196
387,20200126,20200207,20200202,17080,7,SO46904,1,1000.4375
375,20200126,20200207,20200202,16053,10,SO46905,1,2181.5625
368,20200126,20200207,20200202,12950,1,SO46906,1,2443.35
368,20200126,20200207,20200202,13087,1,SO46907,1,2443.35
370,20200126,20200207,20200202,21189,9,SO46908,1,2443.35
379,20200126,20200207,20200202,20998,9,SO46909,1,2181.5625
331,20200127,20200208,20200203,20710,10,SO46910,1,782.99
377,20200127,20200208,20200203,24832,6,SO46911,1,2181.5625
377,20200127,20200208,20200203,13177,1,SO46912,1,2181.5625
375,20200127,20200208,20200203,13212,4,SO46913,1,2181.5625
356,20200127,20200208,20200203,26245,4,SO46914,1,2071.4196
362,20200127,20200208,20200203,26276,1,SO46915,1,2049.0982
329,20200127,20200208,20200203,15196,4,SO46916,1,782.99
371,20200127,20200208,20200203,21202,9,SO46917,1,2181.5625
343,20200127,20200208,20200203,26022,9,SO46918,1,782.99
362,20200127,20200208,20200203,11481,8,SO46919,1,2049.0982
362,20200128,20200209,20200204,11609,10,SO46920,1,2049.0982
371,20200128,20200209,20200204,15454,8,SO46921,1,2181.5625
368,20200128,20200209,20200204,13088,1,SO46922,1,2443.35
369,20200128,20200209,20200204,13176,4,SO46923,1,2443.35
375,20200128,20200209,20200204,13203,1,SO46924,1,2181.5625
373,20200128,20200209,20200204,21165,9,SO46925,1,2181.5625
377,20200128,20200209,20200204,21169,9,SO46926,1,2181.5625
362,20200128,20200209,20200204,12348,9,SO46927,1,2049.0982
356,20200128,20200209,20200204,12358,9,SO46928,1,2071.4196
370,20200129,20200210,20200205,13246,4,SO47068,1,2443.35
383,20200129,20200210,20200205,14017,4,SO47069,1,1000.4375
387,20200129,20200210,20200205,14025,1,SO47070,1,1000.4375
369,20200129,20200210,20200205,15667,8,SO47071,1,2443.35
341,20200129,20200210,20200205,20062,8,SO47072,1,782.99
369,20200129,20200210,20200205,25287,6,SO47073,1,2443.35
362,20200129,20200210,20200205,26293,1,SO47074,1,2049.0982
360,20200129,20200210,20200205,12685,9,SO47075,1,2049.0982
362,20200129,20200210,20200205,12588,9,SO47076,1,2049.0982
369,20200130,20200211,20200206,16329,10,SO47077,1,2443.35
375,20200130,20200211,20200206,13248,1,SO47078,1,2181.5625
375,20200130,20200211,20200206,13359,4,SO47079,1,2181.5625
360,20200130,20200211,20200206,26302,4,SO47080,1,2049.0982
341,20200130,20200211,20200206,15203,4,SO47081,1,782.99
323,20200130,20200211,20200206,15254,5,SO47082,1,782.99
329,20200130,20200211,20200206,15288,4,SO47083,1,782.99
370,20200130,20200211,20200206,21561,9,SO47084,1,2443.35
379,20200131,20200212,20200207,16311,10,SO47085,1,2181.5625
373,20200131,20200212,20200207,13378,4,SO47086,1,2181.5625
377,20200131,20200212,20200207,13383,1,SO47087,1,2181.5625
369,20200131,20200212,20200207,13274,1,SO47088,1,2443.35
341,20200131,20200212,20200207,15284,4,SO47089,1,782.99
377,20200131,20200212,20200207,21394,9,SO47090,1,2181.5625
354,20200201,20200213,20200208,28532,7,SO47091,1,2071.4196
369,20200201,20200213,20200208,28802,6,SO47092,1,2443.35
369,20200201,20200213,20200208,13380,4,SO47093,1,2443.35
377,20200201,20200213,20200208,15664,8,SO47094,1,2181.5625
370,20200201,20200213,20200208,25095,6,SO47095,1,2443.35
354,20200201,20200213,20200208,26283,4,SO47096,1,2071.4196
370,20200201,20200213,20200208,21257,9,SO47097,1,2443.35
360,20200201,20200213,20200208,12667,9,SO47098,1,2049.0982
325,20200201,20200213,20200208,26134,9,SO47099,1,782.99
360,20200202,20200214,20200209,11612,10,SO47100,1,2049.0982
371,20200202,20200214,20200209,16260,10,SO47101,1,2181.5625
370,20200202,20200214,20200209,13424,1,SO47102,1,2443.35
368,20200202,20200214,20200209,13369,1,SO47103,1,2443.35
379,20200202,20200214,20200209,13279,4,SO47104,1,2181.5625
371,20200202,20200214,20200209,13319,1,SO47105,1,2181.5625
369,20200202,20200214,20200209,25361,6,SO47106,1,2443.35
352,20200203,20200215,20200210,11616,10,SO47107,1,2071.4196
369,20200203,20200215,20200210,13839,7,SO47108,1,2443.35
375,20200203,20200215,20200210,28819,6,SO47109,1,2181.5625
370,20200203,20200215,20200210,28850,6,SO47110,1,2443.35
369,20200203,20200215,20200210,25100,6,SO47111,1,2443.35
356,20200203,20200215,20200210,20318,6,SO47112,1,2071.4196
343,20200203,20200215,20200210,15255,4,SO47113,1,782.99
373,20200203,20200215,20200210,21387,9,SO47114,1,2181.5625
370,20200203,20200215,20200210,21393,9,SO47115,1,2443.35
387,20200203,20200215,20200210,24611,9,SO47116,1,1000.4375
354,20200203,20200215,20200210,12586,9,SO47117,1,2071.4196
362,20200203,20200215,20200210,28541,7,SO47118,1,2049.0982
368,20200204,20200216,20200211,16275,10,SO47119,1,2443.35
381,20200204,20200216,20200211,14006,4,SO47120,1,1000.4375
375,20200204,20200216,20200211,28832,6,SO47121,1,2181.5625
371,20200204,20200216,20200211,13362,4,SO47122,1,2181.5625
371,20200204,20200216,20200211,25408,6,SO47123,1,2181.5625
371,20200204,20200216,20200211,13384,1,SO47124,1,2181.5625
375,20200204,20200216,20200211,13325,4,SO47125,1,2181.5625
371,20200204,20200216,20200211,13326,4,SO47126,1,2181.5625
371,20200204,20200216,20200211,21258,9,SO47127,1,2181.5625
368,20200204,20200216,20200211,21556,9,SO47128,1,2443.35
352,20200204,20200216,20200211,12677,9,SO47129,1,2071.4196
375,20200205,20200217,20200212,16406,10,SO47130,1,2181.5625
371,20200205,20200217,20200212,13243,1,SO47131,1,2181.5625
375,20200205,20200217,20200212,13283,1,SO47132,1,2181.5625
379,20200205,20200217,20200212,13357,4,SO47133,1,2181.5625
354,20200205,20200217,20200212,26296,1,SO47134,1,2071.4196
343,20200205,20200217,20200212,27027,6,SO47135,1,782.99
379,20200205,20200217,20200212,21389,9,SO47136,1,2181.5625
371,20200205,20200217,20200212,13348,4,SO47137,1,2181.5625
379,20200206,20200218,20200213,16308,10,SO47138,1,2181.5625
375,20200206,20200218,20200213,13238,4,SO47139,1,2181.5625
356,20200206,20200218,20200213,26290,4,SO47140,1,2071.4196
371,20200206,20200218,20200213,21225,9,SO47141,1,2181.5625
369,20200206,20200218,20200213,21230,9,SO47142,1,2443.35
362,20200206,20200218,20200213,12684,9,SO47143,1,2049.0982
343,20200206,20200218,20200213,26033,9,SO47144,1,782.99
339,20200206,20200218,20200213,26131,9,SO47145,1,782.99
389,20200207,20200219,20200214,18133,8,SO47146,1,1000.4375
375,20200207,20200219,20200214,13324,4,SO47147,1,2181.5625
377,20200207,20200219,20200214,21259,9,SO47148,1,2181.5625
360,20200207,20200219,20200214,12669,9,SO47149,1,2049.0982
370,20200208,20200220,20200215,15625,8,SO47150,1,2443.35
370,20200208,20200220,20200215,25363,6,SO47151,1,2443.35
360,20200208,20200220,20200215,28547,7,SO47152,1,2049.0982
321,20200208,20200220,20200215,26024,9,SO47153,1,782.99
335,20200208,20200220,20200215,26133,9,SO47154,1,782.99
370,20200209,20200221,20200216,13801,7,SO47155,1,2443.35
373,20200209,20200221,20200216,28837,6,SO47156,1,2181.5625
369,20200209,20200221,20200216,25864,6,SO47157,1,2443.35
360,20200209,20200221,20200216,26280,4,SO47158,1,2049.0982
362,20200209,20200221,20200216,26300,4,SO47159,1,2049.0982
369,20200209,20200221,20200216,21403,9,SO47160,1,2443.35
375,20200209,20200221,20200216,21408,9,SO47161,1,2181.5625
371,20200209,20200221,20200216,21418,9,SO47162,1,2181.5625
362,20200209,20200221,20200216,12671,9,SO47163,1,2049.0982
360,20200210,20200222,20200217,12123,10,SO47164,1,2049.0982
370,20200210,20200222,20200217,15649,8,SO47165,1,2443.35
368,20200210,20200222,20200217,15656,8,SO47166,1,2443.35
375,20200210,20200222,20200217,13419,1,SO47167,1,2181.5625
377,20200210,20200222,20200217,13286,1,SO47168,1,2181.5625
352,20200210,20200222,20200217,26281,4,SO47169,1,2071.4196
377,20200210,20200222,20200217,21228,9,SO47170,1,2181.5625
373,20200210,20200222,20200217,21552,9,SO47171,1,2181.5625
352,20200210,20200222,20200217,12668,9,SO47172,1,2071.4196
356,20200210,20200222,20200217,12675,9,SO47173,1,2071.4196
354,20200210,20200222,20200217,12584,9,SO47174,1,2071.4196
368,20200210,20200222,20200217,13812,7,SO47175,1,2443.35
358,20200211,20200223,20200218,11492,8,SO47176,1,2049.0982
381,20200211,20200223,20200218,14022,1,SO47177,1,1000.4375
383,20200211,20200223,20200218,14026,1,SO47178,1,1000.4375
377,20200211,20200223,20200218,28848,6,SO47179,1,2181.5625
370,20200211,20200223,20200218,13287,4,SO47180,1,2443.35
368,20200211,20200223,20200218,13329,4,SO47181,1,2443.35
354,20200211,20200223,20200218,26298,1,SO47182,1,2071.4196
335,20200211,20200223,20200218,15200,4,SO47183,1,782.99
379,20200211,20200223,20200218,21380,9,SO47184,1,2181.5625
356,20200211,20200223,20200218,12133,10,SO47185,1,2071.4196
371,20200212,20200224,20200219,13806,7,SO47186,1,2181.5625
385,20200212,20200224,20200219,18134,8,SO47187,1,1000.4375
389,20200212,20200224,20200219,19253,10,SO47188,1,1000.4375
373,20200212,20200224,20200219,28818,6,SO47189,1,2181.5625
369,20200212,20200224,20200219,25892,6,SO47190,1,2443.35
379,20200212,20200224,20200219,13382,4,SO47191,1,2181.5625
371,20200212,20200224,20200219,16328,10,SO47192,1,2181.5625
329,20200212,20200224,20200219,20162,8,SO47193,1,782.99
377,20200212,20200224,20200219,13269,1,SO47194,1,2181.5625
371,20200212,20200224,20200219,13355,1,SO47195,1,2181.5625
362,20200212,20200224,20200219,26286,4,SO47196,1,2049.0982
377,20200212,20200224,20200219,21218,9,SO47197,1,2181.5625
370,20200213,20200225,20200220,14169,7,SO47198,1,2443.35
323,20200213,20200225,20200220,20051,8,SO47199,1,782.99
373,20200213,20200225,20200220,13247,4,SO47200,1,2181.5625
356,20200213,20200225,20200220,26277,1,SO47201,1,2071.4196
356,20200213,20200225,20200220,26285,1,SO47202,1,2071.4196
370,20200214,20200226,20200221,25883,6,SO47203,1,2443.35
377,20200214,20200226,20200221,25371,6,SO47204,1,2181.5625
352,20200214,20200226,20200221,26301,4,SO47205,1,2071.4196
333,20200214,20200226,20200221,15256,4,SO47206,1,782.99
337,20200214,20200226,20200221,27043,6,SO47207,1,782.99
369,20200214,20200226,20200221,21359,9,SO47208,1,2443.35
370,20200214,20200226,20200221,21379,9,SO47209,1,2443.35
389,20200214,20200226,20200221,24609,9,SO47210,1,1000.4375
362,20200214,20200226,20200221,12578,9,SO47211,1,2049.0982
360,20200214,20200226,20200221,12580,9,SO47212,1,2049.0982
377,20200215,20200227,20200222,16287,10,SO47213,1,2181.5625
389,20200215,20200227,20200222,19195,10,SO47214,1,1000.4375
368,20200215,20200227,20200222,28836,6,SO47215,1,2443.35
360,20200215,20200227,20200222,26299,1,SO47216,1,2049.0982
375,20200215,20200227,20200222,21222,9,SO47217,1,2181.5625
369,20200215,20200227,20200222,21361,9,SO47218,1,2443.35
362,20200215,20200227,20200222,12577,9,SO47219,1,2049.0982
358,20200215,20200227,20200222,12579,9,SO47220,1,2049.0982
370,20200216,20200228,20200223,13823,7,SO47221,1,2443.35
381,20200216,20200228,20200223,26316,6,SO47222,1,1000.4375
370,20200216,20200228,20200223,25875,6,SO47223,1,2443.35
369,20200216,20200228,20200223,15659,8,SO47224,1,2443.35
375,20200216,20200228,20200223,13277,1,SO47225,1,2181.5625
368,20200216,20200228,20200223,13314,4,SO47226,1,2443.35
375,20200216,20200228,20200223,25288,6,SO47227,1,2181.5625
375,20200216,20200228,20200223,13237,4,SO47228,1,2181.5625
358,20200216,20200228,20200223,26295,1,SO47229,1,2049.0982
371,20200216,20200228,20200223,21256,9,SO47230,1,2181.5625
362,20200216,20200228,20200223,11564,8,SO47231,1,2049.0982
373,20200217,20200229,20200224,15627,8,SO47232,1,2181.5625
379,20200217,20200229,20200224,16250,10,SO47233,1,2181.5625
389,20200217,20200229,20200224,19260,10,SO47234,1,1000.4375
375,20200217,20200229,20200224,16317,10,SO47235,1,2181.5625
385,20200217,20200229,20200224,14023,4,SO47236,1,1000.4375
368,20200217,20200229,20200224,28834,6,SO47237,1,2443.35
370,20200217,20200229,20200224,16405,10,SO47238,1,2443.35
371,20200217,20200229,20200224,21384,9,SO47239,1,2181.5625
381,20200217,20200229,20200224,24612,9,SO47240,1,1000.4375
368,20200217,20200229,20200224,21559,9,SO47241,1,2443.35
362,20200217,20200229,20200224,28540,7,SO47242,1,2049.0982
339,20200217,20200229,20200224,20712,10,SO47243,1,782.99
385,20200218,20200301,20200225,19193,10,SO47244,1,1000.4375
375,20200218,20200301,20200225,16420,10,SO47245,1,2181.5625
343,20200218,20200301,20200225,20713,10,SO47246,1,782.99
371,20200218,20200301,20200225,13292,1,SO47247,1,2181.5625
375,20200218,20200301,20200225,13340,4,SO47248,1,2181.5625
377,20200218,20200301,20200225,13346,1,SO47249,1,2181.5625
379,20200218,20200301,20200225,21217,9,SO47250,1,2181.5625
377,20200218,20200301,20200225,21226,9,SO47251,1,2181.5625
352,20200218,20200301,20200225,12676,9,SO47252,1,2071.4196
356,20200218,20200301,20200225,12683,9,SO47253,1,2071.4196
333,20200219,20200302,20200226,15276,4,SO47254,1,782.99
358,20200219,20200302,20200226,11561,8,SO47255,1,2049.0982
373,20200219,20200302,20200226,16417,10,SO47256,1,2181.5625
368,20200219,20200302,20200226,14141,7,SO47257,1,2443.35
377,20200219,20200302,20200226,13298,4,SO47258,1,2181.5625
375,20200219,20200302,20200226,13351,1,SO47259,1,2181.5625
375,20200219,20200302,20200226,13233,1,SO47260,1,2181.5625
362,20200219,20200302,20200226,26305,1,SO47261,1,2049.0982
379,20200219,20200302,20200226,21560,9,SO47262,1,2181.5625
358,20200219,20200302,20200226,12589,9,SO47263,1,2049.0982
368,20200220,20200303,20200227,16410,10,SO47264,1,2443.35
375,20200220,20200303,20200227,13250,4,SO47265,1,2181.5625
377,20200220,20200303,20200227,21555,9,SO47266,1,2181.5625
352,20200220,20200303,20200227,12674,9,SO47267,1,2071.4196
375,20200220,20200303,20200227,21402,9,SO47268,1,2181.5625
362,20200221,20200304,20200228,28512,7,SO47269,1,2049.0982
360,20200221,20200304,20200228,28519,7,SO47270,1,2049.0982
381,20200221,20200304,20200228,18140,8,SO47271,1,1000.4375
371,20200221,20200304,20200228,29013,6,SO47272,1,2181.5625
368,20200221,20200304,20200228,13420,4,SO47273,1,2443.35
370,20200221,20200304,20200228,16407,10,SO47274,1,2443.35
339,20200221,20200304,20200228,19076,7,SO47275,1,782.99
343,20200221,20200304,20200228,15289,4,SO47276,1,782.99
371,20200221,20200304,20200228,21219,9,SO47277,1,2181.5625
379,20200221,20200304,20200228,21404,9,SO47278,1,2181.5625
362,20200221,20200304,20200228,12680,9,SO47279,1,2049.0982
352,20200222,20200305,20200229,11615,10,SO47280,1,2071.4196
389,20200222,20200305,20200229,17099,7,SO47281,1,1000.4375
